Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
17781,161,1,5698.4,2,1,4,214,Hibernating
17782,51,2,11009.74,4,1,5,415,Promising
17783,16,2,6743.2,5,1,4,514,New Customers
17785,255,1,11396.8,1,1,5,115,Hibernating
17787,41,1,2279.36,4,1,2,412,Promising
17788,14,2,10088.7,5,1,5,515,New Customers
17790,151,3,11347.79,2,2,5,225,At Risk
17792,12,3,13886.32,5,2,5,525,Champions
17793,33,2,5973.5,5,1,4,514,New Customers
17794,163,1,1444.72,2,1,1,211,Hibernating
17796,60,3,9130.28,4,2,5,425,Loyal Customers
17797,90,2,1599.18,3,1,2,312,About to Sleep
17798,18,5,17848.73,5,2,5,525,Champions
17799,155,1,5394.56,2,1,3,213,Hibernating
17800,47,2,8217.369999999999,4,1,4,414,Promising
17801,61,2,8091.84,4,1,4,414,Promising
17802,15,2,15008.599999999999,5,1,5,515,New Customers
17804,215,2,11123.61,2,1,5,215,Hibernating
17805,114,3,15393.71,3,2,5,325,About to Sleep
17806,201,1,4595.0,2,1,3,213,Hibernating
17808,54,4,7548.68,4,2,4,424,Loyal Customers
17810,24,2,3216.5,5,1,2,512,New Customers
17811,163,1,6291.28,2,1,4,214,Hibernating
17812,54,2,7246.72,4,1,4,414,Promising
17813,264,1,5698.4,1,1,4,114,Hibernating
17814,117,1,1838.0,3,1,2,312,About to Sleep
17815,219,1,2022.96,1,1,2,112,Hibernating
17816,96,1,3676.0,3,1,3,313,About to Sleep
17817,187,1,3250.62,2,1,3,213,Hibernating
17819,23,1,2757.0,5,1,2,512,New Customers
17820,16,1,1805.9,5,1,2,512,New Customers
17821,199,1,10257.12,2,1,5,215,Hibernating
17822,54,1,2279.36,4,1,2,412,Promising
17824,119,1,6743.2,3,1,4,314,About to Sleep
17825,100,2,7624.49,3,1,4,314,About to Sleep
17827,112,2,3483.69,3,1,3,313,About to Sleep
17828,99,3,13242.25,3,2,5,325,About to Sleep
17829,228,2,2384.14,1,1,2,112,Hibernating
17831,212,1,4720.24,2,1,3,213,Hibernating
17838,46,1,9117.44,4,1,5,415,Promising
17840,29,1,7864.1,5,1,4,514,New Customers
17843,19,1,7977.76,5,1,4,514,New Customers
17844,55,1,2757.0,4,1,2,412,Promising
17845,116,1,2889.44,3,1,2,312,About to Sleep
17846,106,3,5136.73,3,2,3,323,About to Sleep
17847,124,2,12745.439999999999,3,1,5,315,About to Sleep
17849,230,1,1444.72,1,1,1,111,Hibernating
17851,52,1,7977.76,4,1,4,414,Promising
17852,31,1,6068.88,5,1,4,514,New Customers
17853,48,2,11767.279999999999,4,1,5,415,Promising
17854,159,1,3216.5,2,1,2,212,Hibernating
17855,76,2,4779.96,4,1,3,413,Promising
17856,41,1,3371.6,4,1,3,413,Promising
17859,89,1,6838.08,3,1,4,314,About to Sleep
17862,6,1,361.18,5,1,1,511,New Customers
17863,100,1,11396.8,3,1,5,315,About to Sleep
17864,164,1,10257.12,2,1,5,215,Hibernating
17865,210,1,4718.46,2,1,3,213,Hibernating
17868,169,2,8091.84,2,1,4,214,Hibernating
17870,47,4,25284.32,4,2,5,425,Loyal Customers
17871,109,2,2432.1800000000003,3,1,2,312,About to Sleep
17873,80,2,4797.54,4,1,3,413,Promising
17874,85,1,10257.12,4,1,5,415,Promising
17876,60,1,1444.72,4,1,1,411,Promising
17877,53,1,2279.36,4,1,2,412,Promising
17881,194,2,8819.54,2,1,5,215,Hibernating
17883,5,2,3306.76,5,1,3,513,New Customers
17884,45,1,722.36,4,1,1,411,Promising
17885,187,1,6068.88,2,1,4,214,Hibernating
17886,16,2,820.6800000000001,5,1,1,511,New Customers
17887,26,1,3611.8,5,1,3,513,New Customers
17888,14,1,3371.6,5,1,3,513,New Customers
17889,89,3,4111.5,3,2,3,323,About to Sleep
17890,19,3,22185.92,5,2,5,525,Champions
17891,187,1,5504.87,2,1,4,214,Hibernating
17892,45,2,3506.8199999999997,4,1,3,413,Promising
17893,180,1,2528.26,2,1,2,212,Hibernating
17897,9,2,5803.78,5,1,4,514,New Customers
17898,176,1,4718.46,2,1,3,213,Hibernating
17900,60,3,12536.48,4,2,5,425,Loyal Customers
17901,44,1,2167.08,4,1,2,412,Promising
17902,85,1,3371.6,4,1,3,413,Promising
17903,124,1,1444.72,3,1,1,311,About to Sleep
17904,159,1,1083.54,2,1,1,211,Hibernating
17905,144,1,2528.26,2,1,2,212,Hibernating
17906,235,2,10716.62,1,1,5,115,Hibernating
17907,73,3,8883.59,4,2,5,425,Loyal Customers
17908,204,1,3371.6,2,1,3,213,Hibernating
17909,30,1,7864.1,5,1,4,514,New Customers
17910,146,1,7864.1,2,1,4,214,Hibernating
17911,54,2,11476.67,4,1,5,415,Promising
17912,181,1,7977.76,2,1,4,214,Hibernating
17913,150,1,674.32,2,1,1,211,Hibernating
17914,84,3,5973.5,4,2,4,424,Loyal Customers
17915,5,2,4382.1900000000005,5,1,3,513,New Customers
17917,43,2,2921.54,4,1,2,412,Promising
17918,223,2,3840.54,1,1,3,113,Hibernating
17919,37,3,7303.65,5,2,4,524,Champions
17922,16,2,11814.720000000001,5,1,5,515,New Customers
17924,205,2,4823.44,2,1,3,213,Hibernating
17925,186,1,2697.28,2,1,2,212,Hibernating
17926,28,1,10257.12,5,1,5,515,New Customers
17928,41,2,5637.46,4,1,4,414,Promising
17929,103,5,12717.28,3,2,5,325,About to Sleep
17930,0,1,4045.92,5,1,3,513,New Customers
17933,66,1,7077.69,4,1,4,414,Promising
17934,69,1,5698.4,4,1,4,414,Promising
17935,71,2,1083.54,4,1,1,411,Promising
17938,195,1,3932.05,2,1,3,213,Hibernating
17939,13,1,2022.96,5,1,2,512,New Customers
17942,152,2,7438.87,2,1,4,214,Hibernating
17943,168,3,7662.2,2,2,4,224,At Risk
17945,44,2,4720.24,4,1,3,413,Promising
17946,12,6,18381.100000000002,5,2,5,525,Champions
17950,237,1,4135.5,1,1,3,113,Hibernating
17953,100,1,3145.64,3,1,2,312,About to Sleep
17954,16,3,18408.68,5,2,5,525,Champions
17956,25,3,14479.000000000002,5,2,5,525,Champions
17958,225,1,9117.44,1,1,5,115,Hibernating
17959,44,2,8235.96,4,1,4,414,Promising
17961,104,1,722.36,3,1,1,311,About to Sleep
17963,91,1,1838.0,3,1,2,312,About to Sleep
17964,76,1,4045.92,4,1,3,413,Promising
17966,50,2,4956.18,4,1,3,413,Promising
17969,28,4,12366.369999999999,5,2,5,525,Champions
17972,218,1,4135.5,1,1,3,113,Hibernating
17973,67,1,2022.96,4,1,2,412,Promising
17974,0,1,1139.68,5,1,1,511,New Customers
17975,31,2,7752.009999999999,5,1,4,514,New Customers
17976,132,1,4595.0,3,1,3,313,About to Sleep
17977,52,1,3932.05,4,1,3,413,Promising
17979,79,2,7310.77,4,1,4,414,Promising
17980,187,1,722.36,2,1,1,211,Hibernating
17982,80,2,4101.08,4,1,3,413,Promising
17983,254,1,1083.54,1,1,1,111,Hibernating
17984,235,1,1572.82,1,1,2,112,Hibernating
17985,173,1,1444.72,2,1,1,211,Hibernating
17986,116,1,4718.46,3,1,3,313,About to Sleep
17987,215,1,11396.8,2,1,5,215,Hibernating
17989,252,1,6291.28,1,1,4,114,Hibernating
17990,35,3,12601.34,5,2,5,525,Champions
17992,6,5,12371.96,5,2,5,525,Champions
17994,165,1,1838.0,2,1,2,212,Hibernating
17995,41,1,786.41,4,1,1,411,Promising
17996,175,1,786.41,2,1,1,211,Hibernating
17997,181,3,16983.52,2,2,5,225,At Risk
17998,77,3,2480.22,4,2,2,422,Loyal Customers
17999,44,2,3938.86,4,1,3,413,Promising
18001,238,1,2297.5,1,1,2,112,Hibernating
18002,25,1,2757.0,5,1,2,512,New Customers
18003,67,1,919.0,4,1,1,411,Promising
18004,8,1,786.41,5,1,1,511,New Customers
18006,106,1,9117.44,3,1,5,315,About to Sleep
18007,138,1,6068.88,3,1,4,314,About to Sleep
18008,67,1,5504.87,4,1,4,414,Promising
18009,84,1,3419.04,4,1,3,413,Promising
18010,154,1,722.36,2,1,1,211,Hibernating
18011,31,2,9727.52,5,1,5,515,New Customers
18013,74,2,8091.84,4,1,4,414,Promising
18014,1,1,4558.72,5,1,3,513,New Customers
18015,103,1,1139.68,3,1,1,311,About to Sleep
18017,165,1,7977.76,2,1,4,214,Hibernating
18018,248,1,2297.5,1,1,2,112,Hibernating
18019,257,1,10257.12,1,1,5,115,Hibernating
18020,161,1,1139.68,2,1,1,211,Hibernating
18021,217,1,4558.72,1,1,3,113,Hibernating
18022,4,5,8341.48,5,2,4,524,Champions
18023,159,2,8766.16,2,1,5,215,Hibernating
18024,72,1,459.5,4,1,1,411,Promising
18025,100,1,3216.5,3,1,2,312,About to Sleep
18026,4,3,20482.23,5,2,5,525,Champions
18028,84,1,3419.04,4,1,3,413,Promising
18029,117,2,6588.41,3,1,4,314,About to Sleep
18030,93,1,5394.56,3,1,3,313,About to Sleep
18032,161,1,1083.54,2,1,1,211,Hibernating
18033,166,1,2279.36,2,1,2,212,Hibernating
18034,139,1,361.18,3,1,1,311,About to Sleep
18035,186,1,2889.44,2,1,2,212,Hibernating
18036,6,4,12724.279999999999,5,2,5,525,Champions
18039,43,1,6743.2,4,1,4,414,Promising
18040,33,4,22079.629999999997,5,2,5,525,Champions
18041,36,1,3932.05,5,1,3,513,New Customers
18044,51,3,19824.91,4,2,5,425,Loyal Customers
18045,79,1,1572.82,4,1,2,412,Promising
18046,154,1,3371.6,2,1,3,213,Hibernating
18047,126,1,10257.12,3,1,5,315,About to Sleep
18048,128,2,3890.82,3,1,3,313,About to Sleep
18049,203,2,7507.1,2,1,4,214,Hibernating
18050,23,1,7864.1,5,1,4,514,New Customers
18051,217,1,1444.72,1,1,1,111,Hibernating
18053,8,2,10000.720000000001,5,1,5,515,New Customers
18054,104,3,19088.86,3,2,5,325,About to Sleep
18056,185,1,3676.0,2,1,3,213,Hibernating
18057,51,1,2359.23,4,1,2,412,Promising
18058,81,2,6839.280000000001,4,1,4,414,Promising
18060,138,2,3972.9800000000005,3,1,3,313,About to Sleep
18061,168,1,4720.24,2,1,3,213,Hibernating
18062,8,2,5514.0,5,1,4,514,New Customers
18063,88,2,5514.0,3,1,4,314,About to Sleep
18064,124,1,2697.28,3,1,2,312,About to Sleep
18065,208,1,722.36,2,1,1,211,Hibernating
18066,111,2,3250.62,3,1,3,313,About to Sleep
18067,54,2,6373.280000000001,4,1,4,414,Promising
18070,0,1,1348.64,5,1,1,511,New Customers
18071,208,1,5504.87,2,1,4,214,Hibernating
18073,83,3,15738.88,4,2,5,425,Loyal Customers
18074,162,2,5770.05,2,1,4,214,Hibernating
18075,31,1,3145.64,5,1,2,512,New Customers
18076,35,1,786.41,5,1,1,511,New Customers
18077,66,2,13049.490000000002,4,1,5,415,Promising
18079,157,1,5698.4,2,1,4,214,Hibernating
18080,23,1,361.18,5,1,1,511,New Customers
18082,10,1,6743.2,5,1,4,514,New Customers
18084,10,1,1805.9,5,1,2,512,New Customers
18086,56,1,674.32,4,1,1,411,Promising
18091,68,1,361.18,4,1,1,411,Promising
18092,228,1,3250.62,1,1,3,113,Hibernating
18093,38,2,5755.740000000001,5,1,4,514,New Customers
18095,195,1,5504.87,2,1,4,214,Hibernating
18096,134,2,11874.44,3,1,5,315,About to Sleep
18098,128,1,3419.04,3,1,3,313,About to Sleep
18100,171,2,3282.7200000000003,2,1,3,213,Hibernating
18102,89,2,12137.76,3,1,5,315,About to Sleep
18103,16,3,9349.74,5,2,5,525,Champions
18104,27,1,674.32,5,1,1,511,New Customers
18105,45,1,786.41,4,1,1,411,Promising
18108,134,1,10257.12,3,1,5,315,About to Sleep
18113,65,1,6068.88,4,1,4,414,Promising
18114,8,4,12929.74,5,2,5,525,Champions
18116,136,1,2022.96,3,1,2,312,About to Sleep
18118,123,1,674.32,3,1,1,311,About to Sleep
18119,97,2,7352.0,3,1,4,314,About to Sleep
18120,79,1,2022.96,4,1,2,412,Promising
18121,44,1,10257.12,4,1,5,415,Promising
18122,99,1,5504.87,3,1,4,314,About to Sleep
18125,68,2,4767.68,4,1,3,413,Promising
18126,31,3,24303.760000000002,5,2,5,525,Champions
18127,4,2,7076.9,5,1,4,514,New Customers
18129,149,2,8394.46,2,1,5,215,Hibernating
18130,26,1,6743.2,5,1,4,514,New Customers
18131,164,1,3250.62,2,1,3,213,Hibernating
18132,125,2,8764.17,3,1,5,315,About to Sleep
18133,69,3,9212.74,4,2,5,425,Loyal Customers
18135,197,1,3611.8,2,1,3,213,Hibernating
18136,203,1,1348.64,2,1,1,211,Hibernating
18138,102,2,7752.009999999999,3,1,4,314,About to Sleep
18140,118,1,3216.5,3,1,2,312,About to Sleep
18141,16,1,3371.6,5,1,3,513,New Customers
18143,6,1,4718.46,5,1,3,513,New Customers
18144,91,3,15361.28,3,2,5,325,About to Sleep
18146,138,5,19438.840000000004,3,2,5,325,About to Sleep
18147,225,1,3932.05,1,1,3,113,Hibernating
18149,13,1,6291.28,5,1,4,514,New Customers
18151,131,1,4135.5,3,1,3,313,About to Sleep
18152,89,2,4205.45,3,1,3,313,About to Sleep
18154,217,1,2889.44,1,1,2,112,Hibernating
18155,35,2,9507.779999999999,5,1,5,515,New Customers
18156,6,2,17334.81,5,1,5,515,New Customers
18157,204,1,361.18,2,1,1,211,Hibernating
18158,158,1,2297.5,2,1,2,212,Hibernating
18159,251,1,7077.69,1,1,4,114,Hibernating
18160,175,1,3145.64,2,1,2,212,Hibernating
18162,161,1,2757.0,2,1,2,212,Hibernating
18164,214,1,4595.0,2,1,3,213,Hibernating
18166,46,1,5698.4,4,1,4,414,Promising
18169,262,1,4595.0,1,1,3,113,Hibernating
18170,86,1,2889.44,4,1,2,412,Promising
18172,123,1,7864.1,3,1,4,314,About to Sleep
18173,245,1,1444.72,1,1,1,111,Hibernating
18175,25,3,15859.869999999999,5,2,5,525,Champions
18176,96,1,3932.05,3,1,3,313,About to Sleep
18177,243,1,5394.56,1,1,3,113,Hibernating
18178,7,4,20728.25,5,2,5,525,Champions
18181,21,2,2482.46,5,1,2,512,New Customers
18183,141,1,1083.54,3,1,1,311,About to Sleep
18184,78,1,459.5,4,1,1,411,Promising
18185,260,1,9117.44,1,1,5,115,Hibernating
18187,72,2,4002.91,4,1,3,413,Promising
18191,49,2,8645.18,4,1,5,415,Promising
18192,260,1,2757.0,1,1,2,112,Hibernating
18193,33,3,7873.23,5,2,4,524,Champions
18194,18,1,3419.04,5,1,3,513,New Customers
18196,51,2,15955.52,4,1,5,415,Promising
18197,217,1,4135.5,1,1,3,113,Hibernating
18198,17,1,2279.36,5,1,2,512,New Customers
18199,28,1,2528.26,5,1,2,512,New Customers
18200,0,1,722.36,5,1,1,511,New Customers
18201,78,1,11396.8,4,1,5,415,Promising
18202,48,1,7977.76,4,1,4,414,Promising
18206,47,1,5698.4,4,1,4,414,Promising
18208,26,2,13473.62,5,1,5,515,New Customers
18210,139,2,11605.76,3,1,5,315,About to Sleep
18211,51,1,1139.68,4,1,1,411,Promising
18213,196,2,8764.17,2,1,5,215,Hibernating
18214,156,1,9117.44,2,1,5,215,Hibernating
18215,162,1,722.36,2,1,1,211,Hibernating
18217,145,1,10257.12,2,1,5,215,Hibernating
18218,65,3,14542.439999999999,4,2,5,425,Loyal Customers
18219,100,4,19959.16,3,2,5,325,About to Sleep
18220,82,3,11928.8,4,2,5,425,Loyal Customers
18221,12,2,9888.84,5,1,5,515,New Customers
18222,102,1,919.0,3,1,1,311,About to Sleep
18224,82,2,4103.4,4,1,3,413,Promising
18225,51,2,10955.44,4,1,5,415,Promising
18226,15,3,16419.2,5,2,5,525,Champions
18227,83,3,17441.04,4,2,5,425,Loyal Customers
18229,197,2,1444.72,2,1,1,211,Hibernating
18230,148,2,7315.72,2,1,4,214,Hibernating
18232,219,1,722.36,1,1,1,111,Hibernating
18238,194,1,1805.9,2,1,2,212,Hibernating
18239,54,1,3250.62,4,1,3,413,Promising
18240,146,1,1083.54,2,1,1,211,Hibernating
18241,92,1,786.41,3,1,1,311,About to Sleep
18243,21,1,9117.44,5,1,5,515,New Customers
18246,115,2,4105.64,3,1,3,313,About to Sleep
18249,23,1,3611.8,5,1,3,513,New Customers
18251,106,2,6757.4400000000005,3,1,4,314,About to Sleep
18252,83,2,16195.130000000001,4,1,5,415,Promising
18254,37,1,5504.87,5,1,4,514,New Customers
18255,48,3,7217.4,4,2,4,424,Loyal Customers
18256,58,3,4000.59,4,2,3,423,Loyal Customers
18257,88,2,13049.490000000002,3,1,5,315,About to Sleep
18259,100,1,7864.1,3,1,4,314,About to Sleep
18262,13,2,4117.360000000001,5,1,3,513,New Customers
18263,59,1,1444.72,4,1,1,411,Promising
18264,143,1,1083.54,3,1,1,311,About to Sleep
18266,2,3,7753.790000000001,5,2,4,524,Champions
18267,113,2,15955.52,3,1,5,315,About to Sleep
18269,113,2,9180.869999999999,3,1,5,315,About to Sleep
18270,248,1,1083.54,1,1,1,111,Hibernating
18272,128,3,11655.6,3,2,5,325,About to Sleep
18273,61,2,11796.150000000001,4,1,5,415,Promising
18274,260,1,5394.56,1,1,3,113,Hibernating
18275,218,3,5710.68,1,2,4,124,At Risk
18276,119,2,10884.0,3,1,5,315,About to Sleep
18277,8,1,10257.12,5,1,5,515,New Customers
18278,157,1,1805.9,2,1,2,212,Hibernating
18279,103,1,2697.28,3,1,2,312,About to Sleep
18280,54,1,6291.28,4,1,4,414,Promising
18283,22,2,4921.91,5,1,3,513,New Customers
18284,109,2,12137.76,3,1,5,315,About to Sleep
18285,7,2,2167.08,5,1,2,512,New Customers
18288,90,2,6652.46,3,1,4,314,About to Sleep
18289,77,1,674.32,4,1,1,411,Promising
18290,167,3,18539.920000000002,2,2,5,225,At Risk
18291,53,1,3371.6,4,1,3,413,Promising
18293,28,2,4990.3,5,1,3,513,New Customers
18294,58,2,9783.66,4,1,5,415,Promising
18295,65,3,7751.219999999999,4,2,4,424,Loyal Customers
18300,231,1,6068.88,1,1,4,114,Hibernating
18301,188,2,6068.88,2,1,4,214,Hibernating
18302,125,1,1444.72,3,1,1,311,About to Sleep
18303,48,1,2757.0,4,1,2,412,Promising
18304,7,8,25779.239999999998,5,2,5,525,Champions
18306,9,3,11404.42,5,2,5,525,Champions
18307,64,3,8122.4400000000005,4,2,4,424,Loyal Customers
18308,80,2,3479.36,4,1,3,413,Promising
18310,192,2,9440.48,2,1,5,215,Hibernating
18312,18,2,2167.08,5,1,2,512,New Customers
18314,24,2,10496.73,5,1,5,515,New Customers
18315,164,2,11203.27,2,1,5,215,Hibernating
18316,28,3,10642.029999999999,5,2,5,525,Champions
18317,55,2,7977.97,4,1,4,414,Promising
18318,23,3,15281.41,5,2,5,525,Champions
18319,9,2,8766.16,5,1,5,515,New Customers
18320,133,2,9967.13,3,1,5,315,About to Sleep
18323,171,1,2022.96,2,1,2,212,Hibernating
18324,18,2,6430.06,5,1,4,514,New Customers
18325,101,3,15761.990000000002,3,2,5,325,About to Sleep
18327,67,3,14975.580000000002,4,2,5,425,Loyal Customers
18329,11,1,2697.28,5,1,2,512,New Customers
18331,74,2,5168.8,4,1,3,413,Promising
18332,54,2,11797.93,4,1,5,415,Promising
18334,102,2,11573.75,3,1,5,315,About to Sleep
18335,30,2,3732.7799999999997,5,1,3,513,New Customers
18339,43,5,18402.05,4,2,5,425,Loyal Customers
18340,217,1,6743.2,1,1,4,114,Hibernating
18341,51,2,9595.08,4,1,5,415,Promising
18342,92,1,4045.92,3,1,3,313,About to Sleep
18344,68,1,3371.6,4,1,3,413,Promising
18346,219,1,4045.92,1,1,3,113,Hibernating
18347,128,1,459.5,3,1,1,311,About to Sleep
18348,158,1,4720.24,2,1,3,213,Hibernating
18349,50,2,4462.26,4,1,3,413,Promising
18350,73,2,4071.3,4,1,3,413,Promising
18352,0,2,5891.16,5,1,4,514,New Customers
18354,147,1,6291.28,2,1,4,214,Hibernating
18358,36,3,5835.02,5,2,4,524,Champions
18360,207,2,8234.720000000001,2,1,4,214,Hibernating
18361,76,1,7977.76,4,1,4,414,Promising
18362,43,2,14622.310000000001,4,1,5,415,Promising
18363,51,4,21990.75,4,2,5,425,Loyal Customers
18364,63,2,19374.56,4,1,5,415,Promising
18366,137,1,6743.2,3,1,4,314,About to Sleep
18367,87,4,16756.98,4,2,5,425,Loyal Customers
18368,228,1,1083.54,1,1,1,111,Hibernating
18371,232,1,3371.6,1,1,3,113,Hibernating
18373,6,3,12856.57,5,2,5,525,Champions
18374,127,3,18140.0,3,2,5,325,About to Sleep
18377,213,2,9180.869999999999,2,1,5,215,Hibernating
18378,239,1,1083.54,1,1,1,111,Hibernating
18379,185,2,13676.16,2,1,5,215,Hibernating
18380,52,2,4558.72,4,1,3,413,Promising
18383,38,1,2279.36,5,1,2,512,New Customers
18384,18,4,25119.039999999997,5,2,5,525,Champions
18386,16,3,8344.099999999999,5,2,4,524,Champions
18387,74,2,10973.58,4,1,5,415,Promising
18388,244,1,3932.05,1,1,3,113,Hibernating
18389,59,1,7977.76,4,1,4,414,Promising
18390,112,3,15728.2,3,2,5,325,About to Sleep
18391,261,1,1444.72,1,1,1,111,Hibernating
18394,227,1,459.5,1,1,1,111,Hibernating
18395,89,2,12536.48,3,1,5,315,About to Sleep
18396,101,2,3611.8,3,1,3,313,About to Sleep
18398,2,1,2889.44,5,1,2,512,New Customers
18400,164,1,2279.36,2,1,2,212,Hibernating
18402,72,3,15328.85,4,2,5,425,Loyal Customers
18403,4,3,7283.3099999999995,5,2,4,524,Champions
18404,203,1,2279.36,2,1,2,212,Hibernating
18406,41,2,4350.32,4,1,3,413,Promising
18407,14,3,13258.45,5,2,5,525,Champions
18410,174,1,7864.1,2,1,4,214,Hibernating
18412,85,4,16826.6,4,2,5,425,Loyal Customers
18415,162,1,919.0,2,1,1,211,Hibernating
18416,62,2,5698.400000000001,4,1,4,414,Promising
18417,121,1,2022.96,3,1,2,312,About to Sleep
18419,241,1,1378.5,1,1,1,111,Hibernating
18420,89,1,4045.92,3,1,3,313,About to Sleep
18421,67,4,10449.880000000001,4,2,5,425,Loyal Customers
18423,120,2,12812.08,3,1,5,315,About to Sleep
18425,61,3,18747.89,4,2,5,425,Loyal Customers
18426,15,2,9541.9,5,1,5,515,New Customers
18427,164,1,11396.8,2,1,5,215,Hibernating
18428,256,1,2167.08,1,1,2,112,Hibernating
18429,59,1,3611.8,4,1,3,413,Promising
18431,48,1,4595.0,4,1,3,413,Promising
18432,221,1,4720.24,1,1,3,113,Hibernating
18433,42,2,7865.879999999999,4,1,4,414,Promising
18434,111,2,4599.26,3,1,3,313,About to Sleep
18435,149,2,9500.2,2,1,5,215,Hibernating
18436,48,4,19035.15,4,2,5,425,Loyal Customers
18438,138,1,1083.54,3,1,1,311,About to Sleep
18441,97,1,919.0,3,1,1,311,About to Sleep
18442,26,4,8667.51,5,2,5,525,Champions
18443,162,1,3676.0,2,1,3,213,Hibernating
18445,190,2,8235.96,2,1,4,214,Hibernating
18446,64,1,5394.56,4,1,3,413,Promising
18447,105,1,1139.68,3,1,1,311,About to Sleep
18449,9,3,3348.94,5,2,3,523,Champions
18451,86,2,9576.94,4,1,5,415,Promising
18454,121,3,6862.42,3,2,4,324,About to Sleep
18457,125,1,1444.72,3,1,1,311,About to Sleep
18461,125,1,4558.72,3,1,3,313,About to Sleep
18462,111,3,16534.96,3,2,5,325,About to Sleep
18464,92,2,12315.8,3,1,5,315,About to Sleep
18465,211,2,10200.98,2,1,5,215,Hibernating
18468,28,1,459.5,5,1,1,511,New Customers
18469,82,3,7344.58,4,2,4,424,Loyal Customers
18470,142,4,25009.32,3,2,5,325,About to Sleep
18471,159,1,7864.1,2,1,4,214,Hibernating
18472,236,1,2889.44,1,1,2,112,Hibernating
18473,262,1,7077.69,1,1,4,114,Hibernating
18474,108,3,8018.97,3,2,4,324,About to Sleep
18475,196,1,7864.1,2,1,4,214,Hibernating
18476,100,1,7077.69,3,1,4,314,About to Sleep
18477,83,1,2757.0,4,1,2,412,Promising
18478,34,1,7977.76,5,1,4,514,New Customers
18479,69,4,10690.82,4,2,5,425,Loyal Customers
18480,238,1,722.36,1,1,1,111,Hibernating
18484,108,1,11396.8,3,1,5,315,About to Sleep
18485,151,1,7864.1,2,1,4,214,Hibernating
18486,134,1,3371.6,3,1,3,313,About to Sleep
18488,39,2,10143.460000000001,5,1,5,515,New Customers
18490,4,2,7374.82,5,1,4,514,New Customers
18491,90,2,8766.16,3,1,5,315,About to Sleep
18494,130,1,5394.56,3,1,3,313,About to Sleep
18496,155,1,4720.24,2,1,3,213,Hibernating
18497,172,1,459.5,2,1,1,211,Hibernating
18501,7,1,5698.4,5,1,4,514,New Customers
18502,67,1,786.41,4,1,1,411,Promising
18503,93,3,15384.119999999999,3,2,5,325,About to Sleep
18504,141,1,1348.64,3,1,1,311,About to Sleep
18505,174,1,2528.26,2,1,2,212,Hibernating
